Depth,Reeval_level,Time(s),Preeval
4,3,490.1579173505306,4
4,3,117.03748718090355,4
4,3,155.66269579343498,4
4,3,27.139115393161774,4
4,3,403.1323716789484,4
4,3,229.76910579763353,4
4,3,375.5641201213002,4
4,3,54.42048349790275,4
4,3,950.1883203480393,4
4,3,168.74571141041815,4
4,3,196.51659652031958,4
4,3,66.12974099069834,4
4,3,161.84568412601948,4
4,3,176.76459020003676,4
4,3,248.92705789022148,4
4,3,12.334773821756244,4
4,3,53.2606646027416,4
4,3,59.34705636277795,4
4,3,26.789212619885802,4
4,3,23.970399158075452,4
4,3,92.72391577251256,4
4,3,40.26958669535816,4
4,3,16.125309294089675,4
4,3,122.55981692299247,4
4,3,81.16257219389081,4
4,3,50.14138061739504,4
4,3,94.5704843532294,4
4,3,21.4324262868613,4
4,3,124.9682145062834,4
4,3,15.090060224756598,4
4,3,29.49738954938948,4
4,3,113.77829790115356,4
4,3,33.5004837308079,4
4,3,108.43528462946415,4
4,3,81.88049851544201,4
4,3,103.7294269669801,4
4,3,232.03184226341546,4
4,3,37.78515738993883,4
4,3,269.7235288526863,4
2,1,6.006900358945131,5
2,1,4.5703424625098705,5
2,1,1.9872377030551434,5
2,1,2.613299360498786,5
2,1,2.1184322852641344,5
2,1,1.980783000588417,5
2,1,2.335060151293874,5
2,1,1.2822262309491634,5
2,1,2.0099618658423424,5
2,1,1.921255612745881,5
2,1,2.9319389667361975,5
2,1,2.943760920315981,5
2,1,2.030368160456419,5
2,1,4.204063292592764,5
2,1,1.8982760030776262,5
2,1,4.701032634824514,5
2,1,4.164264798164368,5
2,1,3.2325917202979326,5
2,1,1.5808320678770542,5
2,1,2.368480920791626,5
2,1,1.1693496890366077,5
2,1,2.1379508823156357,5
2,1,3.535350661724806,5
2,1,2.916836289688945,5
2,1,1.8674029801040888,5
2,1,2.979225553572178,5
2,1,2.1699879337102175,5
2,1,3.7599139623343945,5
2,1,1.7392871547490358,5
2,1,3.386294236406684,5
2,1,3.4488235767930746,5
2,1,2.543835159391165,5
2,1,2.286389397457242,5
2,1,2.5005671959370375,5
2,1,2.4193254578858614,5
2,1,1.9979519005864859,5
2,1,2.0275818798691034,5
2,1,3.330622909590602,5
2,1,2.0461608357727528,5
2,1,1.357154792174697,5
2,1,0.9826936833560467,5
2,1,4.50243922509253,5
2,1,3.8959977719932795,5
2,1,3.6147576924413443,5
2,1,1.896698983386159,5
2,1,4.384131295606494,5
2,1,2.801212029531598,5
2,1,2.577254632487893,5
2,1,1.8719043396413326,5
2,1,3.3494131062179804,5
2,1,2.6765897646546364,5
2,1,2.7490736972540617,5
2,1,0.8386782724410295,5
2,1,1.478056775406003,5
2,1,1.111777639016509,5
2,1,1.3229009378701448,5
2,1,0.885472072288394,5
2,1,1.2391057275235653,5
2,1,1.1480864360928535,5
2,1,0.9459727592766285,5
2,1,1.505925351753831,5
2,1,1.3720894791185856,5
2,1,1.1001609228551388,5
2,1,2.1886454410851,5
2,1,1.13834841363132,5
2,1,2.509199306368828,5
2,1,1.078654482960701,5
2,1,1.2828127946704626,5
2,1,1.1647639442235231,5
2,1,1.6084876079112291,5
2,1,2.195784969255328,5
2,1,1.6864328868687153,5
2,1,1.4569249600172043,5
2,1,2.125271502882242,5
2,1,1.2703342381864786,5
2,1,2.1640830412507057,5
3,2,61.688048373907804,5
3,2,24.84643141925335,5
3,2,13.304919369518757,5
3,2,32.246589090675116,5
3,2,11.863627344369888,5
3,2,8.33384320512414,5
3,2,9.249810729175806,5
3,2,5.824788963422179,5
3,2,18.134419199079275,5
3,2,22.22866480052471,5
3,2,46.69264051876962,5
3,2,25.048618337139487,5
3,2,13.741801377385855,5
3,2,37.76011068560183,5
3,2,15.320504907518625,5
3,2,49.20957010239363,5
3,2,42.05890967324376,5
3,2,25.15223432891071,5
3,2,20.941235188394785,5
3,2,16.989666644483805,5
3,2,5.143127305433154,5
3,2,21.361060490831733,5
3,2,34.53908449038863,5
3,2,24.803375529125333,5
3,2,21.31297722645104,5
3,2,38.23158038407564,5
3,2,17.504254875704646,5
3,2,16.483846448361874,5
3,2,10.548263484612107,5
3,2,25.464088967069983,5
3,2,22.523106103762984,5
3,2,20.961389800533652,5
3,2,14.373922787606716,5
3,2,14.194371046498418,5
3,2,30.221472239121795,5
3,2,10.699407428503036,5
3,2,15.894287316128612,5
3,2,33.567005245015025,5
3,2,13.23126701824367,5
3,2,13.862701538950205,5
3,2,5.684632675722241,5
3,2,33.09240420162678,5
3,2,30.51741369627416,5
3,2,39.23079312220216,5
3,2,7.49106327816844,5
3,2,71.46654478088021,5
3,2,31.517882047221065,5
3,2,23.229801956564188,5
3,2,10.349339358508587,5
3,2,15.623383197933435,5
3,2,28.682370875030756,5
3,2,27.037763310596347,5
3,2,2.5089205726981163,5
3,2,10.880675977095962,5
3,2,13.090058393776417,5
3,2,7.097929986193776,5
3,2,5.989014828577638,5
3,2,6.425016842782497,5
3,2,9.259076045826077,5
3,2,4.995447155088186,5
3,2,12.464394427835941,5
3,2,12.767936989665031,5
3,2,8.707313919439912,5
3,2,10.154584823176265,5
3,2,8.370400050655007,5
3,2,10.580974522978067,5
3,2,4.086369479075074,5
3,2,5.917840424925089,5
3,2,19.514108505100012,5
3,2,4.86317939683795,5
3,2,11.881749903783202,5
3,2,12.547347387298942,5
3,2,14.550249485298991,5
3,2,16.925728561356664,5
3,2,8.425108084455132,5
3,2,24.012092331424356,5
4,3,874.2715278714895,5
4,3,378.87825344875455,5
4,3,94.72618261538446,5
4,3,445.50073989667,5
4,3,152.23650502972305,5
4,3,64.59402282722294,5
4,3,159.220897115767,5
4,3,104.26056792773306,5
4,3,216.40574426576495,5
4,3,156.33406250737607,5
4,3,624.7037112247199,5
4,3,285.69612694345415,5
4,3,176.36087722331285,5
4,3,610.8028739634901,5
4,3,140.88605549931526,5
4,3,858.360510699451,5
4,3,472.165490122512,5
4,3,317.7806628793478,5
4,3,169.34054502472281,5
4,3,198.66768798790872,5
4,3,64.50044916570187,5
4,3,190.49505933187902,5
4,3,516.2605803459883,5
4,3,198.06095251999795,5
4,3,282.2887048032135,5
4,3,464.4318101480603,5
4,3,350.19629967585206,5
4,3,236.74118131771684,5
4,3,81.00130411237478,5
4,3,302.0337315890938,5
4,3,276.5076383110136,5
4,3,281.22911958768964,5
4,3,205.1814182717353,5
4,3,166.44788459129632,5
4,3,363.53014552779496,5
4,3,158.0182388406247,5
4,3,125.67025051638484,5
4,3,496.9353654868901,5
4,3,120.54119122587144,5
4,3,161.63702627271414,5
4,3,28.500201968476176,5
4,3,518.9639849644154,5
4,3,271.01074549369514,5
4,3,464.9711463395506,5
4,3,56.64170357771218,5
4,3,1118.8473109155893,5
4,3,207.88129146024585,5
4,3,217.08102048002183,5
4,3,67.47308389469981,5
4,3,238.10030419379473,5
4,3,195.50209527648985,5
4,3,252.95331033878028,5
4,3,12.386939538642764,5
4,3,53.741506116464734,5
4,3,59.98704096674919,5
4,3,33.768542965874076,5
4,3,25.33631662093103,5
4,3,93.50720738433301,5
4,3,46.243135103955865,5
4,3,19.16313469968736,5
4,3,139.60813625901937,5
4,3,91.08321766369045,5
4,3,51.66799818724394,5
4,3,127.80869992263615,5
4,3,26.663075091317296,5
4,3,153.67857789993286,5
4,3,18.383802130818367,5
4,3,36.394681667909026,5
4,3,114.18105967901647,5
4,3,44.828405702486634,5
4,3,110.29044458083808,5
4,3,96.9721008464694,5
4,3,140.98293594270945,5
4,3,234.3694625981152,5
4,3,42.93717663735151,5
4,3,274.24426712282,5
2,1,7.761418052017689,7
2,1,6.241659285500646,7
2,1,2.5065967366099358,7
2,1,3.100114004686475,7
2,1,2.633588260039687,7
2,1,2.5769137870520353,7
2,1,2.858192477375269,7
2,1,1.5558586232364178,7
2,1,2.563220089301467,7
2,1,2.4593401812016964,7
2,1,3.525911433622241,7
2,1,3.908956367522478,7
2,1,2.735829522833228,7
2,1,5.751868179067969,7
2,1,2.3755363170057535,7
2,1,6.411711910739541,7
2,1,5.800435176119208,7
2,1,3.723587740212679,7
2,1,1.9012356586754322,7
2,1,2.862218540161848,7
2,1,1.5403330158442259,7
2,1,3.6334712263196707,7
2,1,4.6960225105285645,7
2,1,4.184861425310373,7
2,1,2.416686847805977,7
2,1,3.950514495372772,7
2,1,2.7475192584097385,7
2,1,5.124123454093933,7
2,1,2.4117230717092752,7
2,1,4.078496653586626,7
2,1,4.312292566522956,7
2,1,3.206734001636505,7
2,1,2.7713015601038933,7
2,1,2.996056156232953,7
2,1,3.0884706992655993,7
2,1,2.514893587678671,7
2,1,2.653055600821972,7
2,1,4.213892942294478,7
2,1,2.7000877391546965,7
2,1,1.7704073525965214,7
2,1,1.266708578914404,7
2,1,6.484451310709119,7
2,1,5.16469251178205,7
2,1,4.719382705166936,7
2,1,2.417497880756855,7
2,1,6.082283498719335,7
2,1,4.021745231002569,7
2,1,3.4506468195468187,7
2,1,2.3892437610775232,7
2,1,4.828457260504365,7
2,1,3.2280810829252005,7
2,1,3.324246633797884,7
2,1,1.0945253018289804,7
2,1,1.7545568849891424,7
2,1,1.4035897515714169,7
2,1,1.852911438792944,7
2,1,1.1770326010882854,7
2,1,1.5222672242671251,7
2,1,1.4837771374732256,7
2,1,1.2117201443761587,7
2,1,1.89430876635015,7
2,1,1.9614746700972319,7
2,1,1.3765643686056137,7
2,1,3.050561284646392,7
2,1,1.4539406727999449,7
2,1,3.549032859504223,7
2,1,1.4870549943298101,7
2,1,1.5641096401959658,7
2,1,1.522775236517191,7
2,1,2.260359039530158,7
2,1,2.7303351797163486,7
2,1,2.2576219979673624,7
2,1,2.3278898391872644,7
2,1,2.7977845892310143,7
2,1,1.6828766986727715,7
2,1,2.6836559679359198,7
3,2,83.9066366609186,7
3,2,36.911372078582644,7
3,2,15.166274804621935,7
3,2,33.845192132517695,7
3,2,13.461848814040422,7
3,2,11.265520688146353,7
3,2,11.522416500374675,7
3,2,6.795901527628303,7
3,2,20.986359488219023,7
3,2,29.90060664154589,7
3,2,50.66502323746681,7
3,2,32.80182955600321,7
3,2,16.822498252615333,7
3,2,56.50388324260712,7
3,2,19.423915589228272,7
3,2,60.99659314006567,7
3,2,54.680554976686835,7
3,2,30.132383186370134,7
3,2,24.89848635904491,7
3,2,18.47922041453421,7
3,2,7.4511613212525845,7
3,2,41.679787511006,7
3,2,46.87937620468438,7
3,2,34.48925666511059,7
3,2,27.10400966182351,7
3,2,54.474846402183175,7
3,2,19.296673307195306,7
3,2,23.5699314288795,7
3,2,15.940237483009696,7
3,2,33.87707526795566,7
3,2,27.25539685972035,7
3,2,25.028023744001985,7
3,2,16.00634327158332,7
3,2,15.9052475374192,7
3,2,35.78130641207099,7
3,2,12.098663127049804,7
3,2,20.020703803747892,7
3,2,43.156510377302766,7
3,2,16.966186717152596,7
3,2,16.598871992900968,7
3,2,6.647588403895497,7
3,2,45.32678478397429,7
3,2,46.322302635759115,7
3,2,52.72323325276375,7
3,2,8.842295836657286,7
3,2,87.38089449703693,7
3,2,48.526211973279715,7
3,2,37.66812085732818,7
3,2,12.227453302592039,7
3,2,22.48148500546813,7
3,2,32.88146802037954,7
3,2,30.078477146103978,7
3,2,2.953927790746093,7
3,2,11.792482694610953,7
3,2,14.165808701887727,7
3,2,9.241592187434435,7
3,2,7.2257461454719305,7
3,2,7.340692833065987,7
3,2,11.92023921199143,7
3,2,5.499192200601101,7
3,2,15.647035920992494,7
3,2,19.14808295108378,7
3,2,10.272828148677945,7
3,2,17.082206210121512,7
3,2,10.24594240449369,7
3,2,13.854808520525694,7
3,2,5.798599101603031,7
3,2,7.075130866840482,7
3,2,25.591886719688773,7
3,2,6.500253513455391,7
3,2,13.333590826019645,7
3,2,18.459651621058583,7
3,2,20.232811760157347,7
3,2,22.204040510579944,7
3,2,11.123363314196467,7
3,2,26.654854856431484,7
4,3,1222.801586607471,7
4,3,558.4134896248579,7
4,3,96.81829884462059,7
4,3,449.94130382686853,7
4,3,154.86137936078012,7
4,3,73.24173766002059,7
4,3,164.54603589884937,7
4,3,106.03664713911712,7
4,3,231.4412980005145,7
4,3,188.69256237521768,7
4,3,641.962529854849,7
4,3,345.7675908077508,7
4,3,227.63573854975402,7
4,3,897.0749580319971,7
4,3,166.9108753260225,7
4,3,1050.0706820022315,7
4,3,629.3574443217367,7
4,3,344.9785933960229,7
4,3,180.4132454227656,7
4,3,201.44577337242663,7
4,3,79.65978685766459,7
4,3,591.7011728212237,7
4,3,659.3123476915061,7
4,3,263.99254012294114,7
4,3,331.3048904966563,7
4,3,618.1486941035837,7
4,3,390.7372761089355,7
4,3,326.6621612422168,7
4,3,85.9952434245497,7
4,3,364.04971121251583,7
4,3,317.78418480977416,7
4,3,300.52573557011783,7
4,3,209.88411805406213,7
4,3,172.7089250255376,7
4,3,393.85861666686833,7
4,3,162.38155550323427,7
4,3,135.73194681107998,7
4,3,620.3118859287351,7
4,3,142.35689845308661,7
4,3,178.19569459743798,7
4,3,35.295472932979465,7
4,3,744.0393795538694,7
4,3,398.1135998889804,7
4,3,592.9282431099564,7
4,3,60.92630934715271,7
4,3,1282.1825813930482,7
4,3,339.068467464298,7
4,3,358.0806134995073,7
4,3,70.37880856357515,7
4,3,324.3524902369827,7
4,3,211.03322433494031,7
4,3,272.2406785301864,7
4,3,13.025759488344193,7
4,3,54.767999175935984,7
4,3,61.50449460744858,7
4,3,48.163408882915974,7
4,3,28.331018002703786,7
4,3,95.00641956552863,7
4,3,50.589908476918936,7
4,3,19.83291039057076,7
4,3,156.60207160189748,7
4,3,127.3417877741158,7
4,3,54.57086960040033,7
4,3,204.32122190482914,7
4,3,34.924995647743344,7
4,3,208.13397841341794,7
4,3,26.2658371925354,7
4,3,39.09760507196188,7
4,3,143.2138650380075,7
4,3,59.790473798289895,7
4,3,113.08106389828026,7
4,3,134.7822849340737,7
4,3,208.20737748779356,7
4,3,302.62995163165033,7
4,3,52.30316109582782,7
4,3,283.6230592597276,7
2,1,9.867838630452752,10
2,1,8.920865554362535,10
2,1,3.2880775183439255,10
2,1,3.9326472003012896,10
2,1,3.3910351619124413,10
2,1,3.3567190878093243,10
2,1,3.657956363633275,10
2,1,1.997476987540722,10
2,1,3.3655713107436895,10
2,1,3.2952768560498953,10
2,1,4.579353131353855,10
2,1,4.701583592221141,10
2,1,3.567281663417816,10
2,1,8.182739866897464,10
2,1,3.014102192595601,10
2,1,9.252738734707236,10
2,1,8.273862080648541,10
2,1,4.5091691464185715,10
2,1,2.423583824187517,10
2,1,3.665445676073432,10
2,1,2.0962442364543676,10
2,1,4.734473256394267,10
2,1,6.395968561992049,10
2,1,5.14899487234652,10
2,1,3.1756450589746237,10
2,1,5.354844693094492,10
2,1,3.8286794908344746,10
2,1,7.333674682304263,10
2,1,2.8892822545021772,10
2,1,4.857804901897907,10
2,1,4.9950184021145105,10
2,1,4.18121500685811,10
2,1,3.5535045992583036,10
2,1,3.793681664392352,10
2,1,4.2137415036559105,10
2,1,3.489907257258892,10
2,1,3.5816889870911837,10
2,1,5.77267980761826,10
2,1,3.622697938233614,10
2,1,2.2640488520264626,10
2,1,1.9326402433216572,10
2,1,9.089777885004878,10
2,1,6.641784813255072,10
2,1,6.767724808305502,10
2,1,3.1963835768401623,10
2,1,8.372573766857386,10
2,1,5.710395047441125,10
2,1,4.466554120182991,10
2,1,3.1967447232455015,10
2,1,5.816158372908831,10
2,1,4.614246239885688,10
2,1,4.077866928651929,10
2,1,1.50144562125206,10
2,1,2.177703369408846,10
2,1,1.8121639732271433,10
2,1,2.3257560171186924,10
2,1,1.6236797962337732,10
2,1,1.9466436710208654,10
2,1,1.9007800556719303,10
2,1,1.6537198070436716,10
2,1,2.4661048278212547,10
2,1,2.677470028400421,10
2,1,1.8114649318158627,10
2,1,4.364790961146355,10
2,1,1.9487222842872143,10
2,1,4.927984466776252,10
2,1,2.119550760835409,10
